date,rank,title,gross,theaters,total_gross_to_date,days_in_release,is_opening_day
2023-02-17,-,Plane,94169.0,578.0,31556326.0,36,0
2023-02-17,-,The Amazing Maurice,74447.0,434.0,2939802.0,15,0
2023-02-17,-,Fire of Love,56332.0,140.0,1120412.0,227,0
2023-02-17,-,Women Talking,51259.0,487.0,4291682.0,57,0
2023-02-17,-,Close,37890.0,116.0,524950.0,78,0
2023-02-17,-,The Whale,36908.0,363.0,16492811.0,71,0
2023-02-17,-,Everything Everywhere All At Once,34576.0,390.0,72712206.0,330,0
2023-02-17,-,Emily,15714.0,5.0,15714.0,1,1
2023-02-17,-,Infinity Pool,13868.0,50.0,5014167.0,22,0
2023-02-17,-,The Fabelmans,11975.0,329.0,17068265.0,99,0
2023-02-17,-,Black Panther: Wakanda Forever,11451.0,75.0,453682445.0,99,0
2023-02-17,-,TÁR,9550.0,254.0,6514480.0,134,0
2023-02-17,-,The Banshees of Inisherin,8399.0,265.0,10345950.0,120,0
2023-02-17,-,House Party,8340.0,32.0,8962152.0,36,0
2023-02-17,-,iMordecai,4748.0,18.0,21333.0,8,0
2023-02-17,-,Maybe I Do,4159.0,36.0,1273152.0,22,0
2023-02-17,-,Aftersun,3890.0,15.0,1553559.0,120,0
2023-02-17,-,Triangle of Sadness,3772.0,162.0,4457312.0,134,0
2023-02-17,-,Whitney Houston I Wanna Dance With Somebody,1958.0,34.0,23618923.0,57,0
2023-02-17,-,All The Beauty And The Bloodshed,1028.0,17.0,463711.0,87,0
2023-02-17,-,Violent Night,980.0,48.0,49793685.0,78,0
2023-02-18,1,Ant-Man and the Wasp: Quantumania,33903657.0,4345.0,80335508.0,2,0
2023-02-18,2,Avatar: The Way of Water,2822576.0,2675.0,655162968.0,65,0
2023-02-18,3,Puss in Boots: The Last Wish,2271055.0,3012.0,164304265.0,60,0
2023-02-18,4,Magic Mike’s Last Dance,2143872.0,3034.0,16421349.0,9,0
2023-02-18,5,Knock at the Cabin,1713475.0,2601.0,29201865.0,16,0
2023-02-18,6,80 for Brady,1534368.0,3119.0,31172839.0,16,0
2023-02-18,7,Titanic (25th Anniversary),956003.0,2132.0,671062818.0,9193,0
2023-02-18,8,Marlowe,761742.0,2281.0,2059197.0,4,0
2023-02-18,9,Missing,761446.0,1516.0,29128838.0,30,0
2023-02-18,10,A Man Called Otto,691803.0,1725.0,60121558.0,51,0
2023-02-18,11,M3GAN,592495.0,1389.0,93034880.0,44,0
2023-02-18,12,Winnie-The-Pooh: Blood and Honey,272466.0,434.0,1314200.0,4,0
2023-02-18,-,Pathaan,176193.0,492.0,16550781.0,25,0
2023-02-18,-,Plane,168900.0,578.0,31725226.0,37,0
2023-02-18,-,The Amazing Maurice,123750.0,434.0,3063552.0,16,0
2023-02-18,-,Of an Age,119630.0,289.0,314415.0,2,0
2023-02-18,-,Women Talking,88791.0,487.0,4380473.0,58,0
2023-02-18,-,Everything Everywhere All At Once,66756.0,390.0,72778962.0,331,0
2023-02-18,-,The Whale,61245.0,363.0,16554056.0,72,0
2023-02-18,-,Close,55976.0,116.0,580926.0,79,0
2023-02-18,-,The Fabelmans,21890.0,329.0,17090155.0,100,0
2023-02-18,-,Infinity Pool,19276.0,50.0,5033443.0,23,0
2023-02-18,-,Black Panther: Wakanda Forever,19053.0,75.0,453701498.0,100,0
2023-02-18,-,TÁR,17125.0,254.0,6531605.0,135,0
2023-02-18,-,The Banshees of Inisherin,16758.0,265.0,10362708.0,121,0
2023-02-18,-,Emily,13205.0,5.0,28919.0,2,0
2023-02-18,-,House Party,11905.0,32.0,8974057.0,37,0
2023-02-18,-,Triangle of Sadness,8916.0,162.0,4466228.0,135,0
2023-02-18,-,iMordecai,8412.0,18.0,29745.0,9,0
2023-02-18,-,Aftersun,6676.0,15.0,1560235.0,121,0
2023-02-18,-,Maybe I Do,5250.0,36.0,1278402.0,23,0
2023-02-18,-,Violent Night,3125.0,48.0,49796810.0,79,0
2023-02-18,-,Whitney Houston I Wanna Dance With Somebody,2489.0,34.0,23621412.0,58,0
2023-02-18,-,All The Beauty And The Bloodshed,2112.0,17.0,465823.0,88,0
2023-02-19,1,Ant-Man and the Wasp: Quantumania,25774142.0,4345.0,106109650.0,3,0
2023-02-19,2,Avatar: The Way of Water,2345487.0,2675.0,657508455.0,66,0
2023-02-19,3,Puss in Boots: The Last Wish,1849320.0,3012.0,166153585.0,61,0
2023-02-19,4,Magic Mike’s Last Dance,1601791.0,3034.0,18023140.0,10,0
2023-02-19,5,Knock at the Cabin,1243490.0,2601.0,30445355.0,17,0
2023-02-19,6,80 for Brady,1227799.0,3119.0,32400638.0,17,0
2023-02-19,7,Titanic (25th Anniversary),833419.0,2132.0,671896237.0,9194,0
2023-02-19,8,Missing,561561.0,1516.0,29690399.0,31,0
2023-02-19,9,Marlowe,511692.0,2281.0,2570889.0,5,0
2023-02-19,10,A Man Called Otto,501098.0,1725.0,60622656.0,52,0
2023-02-19,11,M3GAN,422285.0,1389.0,93457165.0,45,0
2023-02-19,12,Pathaan,194979.0,492.0,16745760.0,26,0
2023-02-19,-,Winnie-The-Pooh: Blood and Honey,177540.0,401.0,1491740.0,5,0
2023-02-19,-,Plane,114444.0,578.0,31839670.0,38,0
2023-02-19,-,The Amazing Maurice,101340.0,434.0,3164892.0,17,0
2023-02-19,-,Women Talking,84217.0,487.0,4464690.0,59,0
2023-02-19,-,The Whale,53213.0,363.0,16607269.0,73,0
2023-02-19,-,Of an Age,52865.0,289.0,367280.0,3,0
2023-02-19,-,Everything Everywhere All At Once,49876.0,390.0,72828838.0,332,0
2023-02-19,-,Close,47481.0,116.0,628407.0,80,0
2023-02-19,-,The Fabelmans,19765.0,329.0,17109920.0,101,0
2023-02-19,-,TÁR,18145.0,254.0,6549750.0,136,0
2023-02-19,-,Infinity Pool,16192.0,50.0,5049635.0,24,0
2023-02-19,-,The Banshees of Inisherin,14468.0,265.0,10377176.0,122,0
2023-02-19,-,Emily,11368.0,5.0,40287.0,3,0
2023-02-19,-,Black Panther: Wakanda Forever,11182.0,75.0,453712680.0,101,0
2023-02-19,-,House Party,8453.0,32.0,8982510.0,38,0
2023-02-19,-,iMordecai,7722.0,18.0,37467.0,10,0
2023-02-19,-,Triangle of Sadness,7226.0,162.0,4473454.0,136,0
2023-02-19,-,Maybe I Do,5785.0,36.0,1284187.0,24,0
2023-02-19,-,Aftersun,5675.0,15.0,1565910.0,122,0
2023-02-19,-,All The Beauty And The Bloodshed,3515.0,17.0,469338.0,89,0
2023-02-19,-,Violent Night,3285.0,48.0,49800095.0,80,0
2023-02-19,-,Whitney Houston I Wanna Dance With Somebody,2604.0,34.0,23624016.0,59,0
2023-02-20,1,Ant-Man and the Wasp: Quantumania,14284967.0,4345.0,120394617.0,4,0
2023-02-20,2,Puss in Boots: The Last Wish,1728330.0,3012.0,167881915.0,62,0
2023-02-20,3,Avatar: The Way of Water,1511832.0,2675.0,659020287.0,67,0
2023-02-20,4,80 for Brady,791922.0,3119.0,33192560.0,18,0
2023-02-20,5,Magic Mike’s Last Dance,780170.0,3034.0,18803310.0,11,0
2023-02-20,6,Knock at the Cabin,663895.0,2601.0,31109250.0,18,0
2023-02-20,7,Titanic (25th Anniversary),542877.0,2132.0,672439114.0,9195,0
2023-02-20,8,A Man Called Otto,318376.0,1725.0,60941032.0,53,0
2023-02-20,9,Missing,317740.0,1516.0,30008139.0,32,0
2023-02-20,10,Marlowe,280121.0,2281.0,2851010.0,6,0
2023-02-20,11,M3GAN,225125.0,1389.0,93682290.0,46,0
2023-02-20,12,The Amazing Maurice,128616.0,434.0,3293508.0,18,0
2023-02-20,13,Pathaan,121008.0,492.0,16866996.0,27,0
2023-02-20,-,Winnie-The-Pooh: Blood and Honey,86258.0,381.0,1577998.0,6,0
2023-02-20,-,Women Talking,59139.0,487.0,4523829.0,60,0
2023-02-20,-,Plane,53046.0,578.0,31892716.0,39,0
2023-02-20,-,Close,37812.0,116.0,666219.0,81,0
2023-02-20,-,Of an Age,37720.0,289.0,405000.0,4,0
2023-02-20,-,The Whale,34056.0,363.0,16641325.0,74,0
2023-02-20,-,Everything Everywhere All At Once,31921.0,390.0,72860759.0,333,0
2023-02-20,-,The Fabelmans,14210.0,329.0,17124130.0,102,0
2023-02-20,-,Infinity Pool,12306.0,50.0,5061941.0,25,0
2023-02-20,-,TÁR,11940.0,254.0,6561690.0,137,0
2023-02-20,-,The Banshees of Inisherin,9682.0,265.0,10386858.0,123,0
2023-02-20,-,Emily,8217.0,5.0,48504.0,4,0
2023-02-20,-,Black Panther: Wakanda Forever,5636.0,75.0,453718316.0,102,0
2023-02-20,-,Aftersun,5012.0,15.0,1570922.0,123,0
2023-02-20,-,House Party,4804.0,32.0,8987314.0,39,0
2023-02-20,-,Triangle of Sadness,4508.0,162.0,4477962.0,137,0
2023-02-20,-,iMordecai,3693.0,18.0,41160.0,11,0
2023-02-20,-,Maybe I Do,3325.0,36.0,1287512.0,25,0
2023-02-20,-,All The Beauty And The Bloodshed,1660.0,17.0,470998.0,90,0
2023-02-20,-,Violent Night,1020.0,48.0,49801115.0,81,0
2023-02-20,-,Whitney Houston I Wanna Dance With Somebody,992.0,34.0,23625008.0,60,0
2023-02-22,1,Ant-Man and the Wasp: Quantumania,3859533.0,4345.0,131332671.0,6,0
2023-02-22,2,Avatar: The Way of Water,498656.0,2675.0,660180958.0,69,0
2023-02-22,3,Puss in Boots: The Last Wish,421435.0,3012.0,168885920.0,64,0
2023-02-22,4,Magic Mike’s Last Dance,416602.0,3034.0,19874527.0,13,0
2023-02-22,5,80 for Brady,372524.0,3119.0,34278123.0,20,0
2023-02-22,6,Knock at the Cabin,280475.0,2601.0,31800815.0,20,0
2023-02-22,7,Titanic (25th Anniversary),225697.0,2132.0,672957254.0,9197,0
2023-02-22,8,Marlowe,157971.0,2281.0,3309022.0,8,0
2023-02-22,9,A Man Called Otto,140579.0,1725.0,61296893.0,55,0
2023-02-22,10,Missing,116055.0,1516.0,30309656.0,34,0
2023-02-22,11,M3GAN,81135.0,1389.0,93883550.0,48,0
2023-02-22,12,Winnie-The-Pooh: Blood and Honey,48046.0,426.0,1699800.0,8,0
2023-02-22,-,The Amazing Maurice,39080.0,434.0,3379447.0,20,0
2023-02-22,-,Women Talking,29562.0,487.0,4586227.0,62,0
2023-02-22,-,Pathaan,27144.0,492.0,16947318.0,29,0
2023-02-22,-,Plane,25420.0,578.0,31956701.0,41,0
2023-02-22,-,Close,21534.0,116.0,713087.0,83,0
2023-02-22,-,Of an Age,20330.0,289.0,449940.0,6,0
2023-02-22,-,The Whale,16890.0,363.0,16676980.0,76,0
2023-02-22,-,Everything Everywhere All At Once,16221.0,390.0,72896067.0,335,0
2023-02-22,-,Whitney Houston I Wanna Dance With Somebody,10146.0,34.0,23660157.0,62,0
2023-02-22,-,Infinity Pool,6305.0,50.0,5075753.0,27,0
2023-02-22,-,TÁR,5120.0,254.0,6574265.0,139,0
2023-02-22,-,The Banshees of Inisherin,4689.0,265.0,10398210.0,125,0
2023-02-22,-,The Fabelmans,4435.0,329.0,17134560.0,104,0
2023-02-22,-,House Party,4411.0,32.0,8997834.0,41,0
2023-02-22,-,Black Panther: Wakanda Forever,4266.0,75.0,453726097.0,104,0
2023-02-22,-,Aftersun,3876.0,15.0,1579409.0,125,0
2023-02-22,-,Emily,3764.0,5.0,57448.0,6,0
2023-02-22,-,Triangle of Sadness,2904.0,162.0,4483512.0,139,0
2023-02-22,-,Maybe I Do,2286.0,36.0,1292515.0,27,0
2023-02-22,-,iMordecai,2172.0,18.0,47373.0,13,0
2023-02-22,-,All The Beauty And The Bloodshed,1503.0,17.0,473753.0,92,0
2023-02-22,-,Violent Night,975.0,48.0,49803110.0,83,0
2023-02-21,1,Ant-Man and the Wasp: Quantumania,7078521.0,4345.0,127473138.0,5,0
2023-02-21,2,80 for Brady,713039.0,3119.0,33905599.0,19,0
2023-02-21,3,Avatar: The Way of Water,662015.0,2675.0,659682302.0,68,0
2023-02-21,4,Magic Mike’s Last Dance,654615.0,3034.0,19457925.0,12,0
2023-02-21,5,Puss in Boots: The Last Wish,582570.0,3012.0,168464485.0,63,0
2023-02-21,6,Knock at the Cabin,411090.0,2601.0,31520340.0,19,0
2023-02-21,7,Marlowe,300041.0,2281.0,3151051.0,7,0
2023-02-21,8,Titanic (25th Anniversary),292443.0,2132.0,672731557.0,9196,0
2023-02-21,9,A Man Called Otto,215282.0,1725.0,61156314.0,54,0
2023-02-21,10,Missing,185462.0,1516.0,30193601.0,33,0
2023-02-21,11,M3GAN,120125.0,1389.0,93802415.0,47,0
2023-02-21,12,Winnie-The-Pooh: Blood and Honey,73756.0,428.0,1651754.0,7,0
2023-02-21,-,Pathaan,53178.0,492.0,16920174.0,28,0
2023-02-21,-,The Amazing Maurice,46859.0,434.0,3340367.0,19,0
2023-02-21,-,Plane,38565.0,578.0,31931281.0,40,0
2023-02-21,-,Women Talking,32836.0,487.0,4556665.0,61,0
2023-02-21,-,Close,25334.0,116.0,691553.0,82,0
2023-02-21,-,Whitney Houston I Wanna Dance With Somebody,25003.0,34.0,23650011.0,61,0
2023-02-21,-,Of an Age,24610.0,289.0,429610.0,5,0
2023-02-21,-,Everything Everywhere All At Once,19087.0,390.0,72879846.0,334,0
2023-02-21,-,The Whale,18765.0,363.0,16660090.0,75,0
2023-02-21,-,Infinity Pool,7507.0,50.0,5069448.0,26,0
2023-02-21,-,TÁR,7455.0,254.0,6569145.0,138,0
2023-02-21,-,The Banshees of Inisherin,6663.0,265.0,10393521.0,124,0
2023-02-21,-,House Party,6109.0,32.0,8993423.0,40,0
2023-02-21,-,The Fabelmans,5995.0,329.0,17130125.0,103,0
2023-02-21,-,Emily,5180.0,5.0,53684.0,5,0
2023-02-21,-,Aftersun,4611.0,15.0,1575533.0,124,0
2023-02-21,-,iMordecai,4041.0,18.0,45201.0,12,0
2023-02-21,-,Black Panther: Wakanda Forever,3515.0,75.0,453721831.0,103,0
2023-02-21,-,Maybe I Do,2717.0,36.0,1290229.0,26,0
2023-02-21,-,Triangle of Sadness,2646.0,162.0,4480608.0,138,0
2023-02-21,-,All The Beauty And The Bloodshed,1252.0,17.0,472250.0,91,0
2023-02-21,-,Violent Night,1020.0,48.0,49802135.0,82,0
2023-02-23,1,Ant-Man and the Wasp: Quantumania,3781913.0,4345.0,135114584.0,7,0
2023-02-23,2,Avatar: The Way of Water,502904.0,2675.0,660683862.0,70,0
2023-02-23,3,Puss in Boots: The Last Wish,425145.0,3012.0,169311065.0,65,0
2023-02-23,4,Magic Mike’s Last Dance,405063.0,3034.0,20279590.0,14,0
2023-02-23,5,80 for Brady,339158.0,3119.0,34617281.0,21,0
2023-02-23,6,Knock at the Cabin,232390.0,2601.0,32033205.0,21,0
2023-02-23,7,Titanic (25th Anniversary),192314.0,2132.0,673149568.0,9198,0
2023-02-23,8,A Man Called Otto,134567.0,1725.0,61431460.0,56,0
2023-02-23,9,Marlowe,125329.0,2281.0,3434351.0,9,0
2023-02-23,10,Missing,99271.0,1516.0,30408927.0,35,0
2023-02-23,11,M3GAN,73415.0,1389.0,93956965.0,49,0
2023-02-23,12,Winnie-The-Pooh: Blood and Honey,50839.0,413.0,1750639.0,9,0
2023-02-23,-,Women Talking,33104.0,487.0,4619331.0,63,0
2023-02-23,-,The Amazing Maurice,32109.0,434.0,3411556.0,21,0
2023-02-23,-,Whitney Houston I Wanna Dance With Somebody,27306.0,34.0,23687463.0,63,0
2023-02-23,-,Pathaan,22090.0,492.0,16969408.0,30,0
2023-02-23,-,Close,18519.0,116.0,731606.0,84,0
2023-02-23,-,Plane,18381.0,578.0,31975082.0,42,0
2023-02-23,-,Of an Age,17715.0,289.0,467655.0,7,0
2023-02-23,-,The Whale,15212.0,363.0,16692192.0,77,0
2023-02-23,-,Everything Everywhere All At Once,13091.0,390.0,72909158.0,336,0
2023-02-23,-,The Fabelmans,5745.0,329.0,17140305.0,105,0
2023-02-23,-,TÁR,5495.0,254.0,6579760.0,140,0
2023-02-23,-,House Party,4413.0,32.0,9002247.0,42,0
2023-02-23,-,The Banshees of Inisherin,4178.0,265.0,10402388.0,126,0
2023-02-23,-,Aftersun,4121.0,15.0,1583530.0,126,0
2023-02-23,-,Emily,3707.0,5.0,61155.0,7,0
2023-02-23,-,Infinity Pool,2648.0,50.0,5078401.0,28,0
2023-02-23,-,iMordecai,2599.0,18.0,49972.0,14,0
2023-02-23,-,Black Panther: Wakanda Forever,2537.0,75.0,453728634.0,105,0
2023-02-23,-,Triangle of Sadness,2238.0,162.0,4485750.0,140,0
2023-02-23,-,Maybe I Do,1327.0,36.0,1293842.0,28,0
2023-02-23,-,All The Beauty And The Bloodshed,1310.0,17.0,475063.0,93,0
2023-02-23,-,Violent Night,1135.0,48.0,49804245.0,84,0
2023-02-24,1,Cocaine Bear,8688985.0,3534.0,8688985.0,1,1
2023-02-24,2,Ant-Man and the Wasp: Quantumania,8329121.0,4345.0,143443705.0,8,0
2023-02-24,3,Jesus Revolution,6965536.0,2475.0,6965536.0,1,1
2023-02-24,4,Avatar: The Way of Water,1087692.0,2495.0,661771554.0,71,0
2023-02-24,5,Puss in Boots: The Last Wish,901235.0,3012.0,170212300.0,66,0
2023-02-24,6,Magic Mike’s Last Dance,901003.0,2918.0,21180593.0,15,0
2023-02-24,7,Knock at the Cabin,518805.0,2601.0,32552010.0,22,0
2023-02-24,8,80 for Brady,484435.0,2397.0,35101716.0,22,0
2023-02-24,9,Missing,260466.0,1006.0,30669393.0,36,0
2023-02-24,10,A Man Called Otto,218391.0,1118.0,61649851.0,57,0
2023-02-24,11,Titanic (25th Anniversary),177703.0,953.0,673327271.0,9199,0
2023-02-24,12,Marlowe,158113.0,2281.0,3592464.0,10,0
2023-02-24,13,M3GAN,151985.0,738.0,94108950.0,50,0
2023-02-24,-,Emily,128867.0,579.0,190022.0,8,0
2023-02-24,-,Mummies,98344.0,225.0,98344.0,1,1
2023-02-24,-,Selfiee,64361.0,308.0,64361.0,1,1
2023-02-24,-,Pathaan,49096.0,182.0,17018504.0,31,0
2023-02-24,-,The Amazing Maurice,48282.0,310.0,3459838.0,22,0
2023-02-24,-,Violent Night,46460.0,61.0,49850705.0,85,0
2023-02-24,-,Women Talking,38251.0,227.0,4657582.0,64,0
2023-02-24,-,Close,34753.0,233.0,766359.0,85,0
2023-02-24,-,Plane,25544.0,199.0,32000626.0,43,0
2023-02-24,-,Everything Everywhere All At Once,22675.0,309.0,72931833.0,337,0
2023-02-24,-,The Whale,20906.0,211.0,16713098.0,78,0
2023-02-24,-,The Quiet Girl,20805.0,6.0,20805.0,71,0
2023-02-24,-,Black Panther: Wakanda Forever,15334.0,230.0,453743968.0,106,0
2023-02-24,-,Of an Age,14105.0,289.0,481760.0,8,0
2023-02-24,-,Whitney Houston I Wanna Dance With Somebody,8727.0,28.0,23696190.0,64,0
2023-02-24,-,The Fabelmans,8645.0,316.0,17148950.0,106,0
2023-02-24,-,My Happy Ending,8385.0,126.0,8385.0,1,1
2023-02-24,-,The Banshees of Inisherin,7535.0,235.0,10409923.0,127,0
2023-02-24,-,Juniper,6375.0,77.0,6375.0,1,1
2023-02-24,-,iMordecai,5747.0,32.0,55719.0,15,0
2023-02-24,-,Triangle of Sadness,5738.0,190.0,4491488.0,141,0
2023-02-24,-,Linoleum,5695.0,13.0,5695.0,1,1
2023-02-24,-,TÁR,5165.0,236.0,6584925.0,141,0
2023-02-24,-,Aftersun,4056.0,15.0,1587586.0,127,0
2023-02-24,-,All The Beauty And The Bloodshed,943.0,15.0,476006.0,94,0
2023-02-25,1,Ant-Man and the Wasp: Quantumania,14629621.0,4345.0,158073326.0,9,0
2023-02-25,2,Cocaine Bear,8914025.0,3534.0,17603010.0,2,0
2023-02-25,3,Jesus Revolution,4759797.0,2475.0,11725333.0,2,0
2023-02-25,4,Avatar: The Way of Water,2321790.0,2495.0,664093344.0,72,0
2023-02-25,5,Puss in Boots: The Last Wish,1970625.0,2840.0,172182925.0,67,0
2023-02-25,6,Magic Mike’s Last Dance,1224273.0,2918.0,22404866.0,16,0
2023-02-25,7,Knock at the Cabin,883665.0,2115.0,33435675.0,23,0
2023-02-25,8,80 for Brady,823004.0,2397.0,35924720.0,23,0
2023-02-25,9,Missing,488792.0,1006.0,31158185.0,37,0
2023-02-25,10,A Man Called Otto,394970.0,1118.0,62044821.0,58,0
2023-02-25,11,Titanic (25th Anniversary),312783.0,953.0,673640054.0,9200,0
2023-02-25,12,M3GAN,275220.0,738.0,94384170.0,51,0
2023-02-25,13,Marlowe,256979.0,2281.0,3849443.0,11,0
2023-02-25,-,Mummies,192464.0,225.0,290808.0,2,0
2023-02-25,-,Emily,178379.0,579.0,368401.0,9,0
2023-02-25,-,The Amazing Maurice,101212.0,310.0,3561050.0,23,0
2023-02-25,-,Pathaan,92696.0,182.0,17111200.0,32,0
2023-02-25,-,Selfiee,79501.0,308.0,143862.0,2,0
2023-02-25,-,Violent Night,73195.0,61.0,49923900.0,86,0
2023-02-25,-,Women Talking,64784.0,227.0,4722366.0,65,0
2023-02-25,-,Close,58444.0,233.0,824803.0,86,0
2023-02-25,-,Everything Everywhere All At Once,54678.0,309.0,72986511.0,338,0
2023-02-25,-,Plane,47528.0,199.0,32048154.0,44,0
2023-02-25,-,The Whale,37654.0,211.0,16750752.0,79,0
2023-02-25,-,Black Panther: Wakanda Forever,26844.0,230.0,453770812.0,107,0
2023-02-25,-,Of an Age,24650.0,289.0,506410.0,9,0
2023-02-25,-,The Quiet Girl,24005.0,6.0,44810.0,72,0
2023-02-25,-,The Fabelmans,16610.0,316.0,17165560.0,107,0
2023-02-25,-,TÁR,11720.0,236.0,6596645.0,142,0
2023-02-25,-,My Happy Ending,10104.0,126.0,18489.0,2,0
2023-02-25,-,Juniper,8984.0,77.0,15359.0,2,0
2023-02-25,-,iMordecai,8889.0,32.0,64608.0,16,0
2023-02-25,-,Aftersun,7662.0,15.0,1595248.0,128,0
2023-02-25,-,The Banshees of Inisherin,7410.0,235.0,10417333.0,128,0
2023-02-25,-,Linoleum,7274.0,13.0,12969.0,2,0
2023-02-25,-,Triangle of Sadness,6240.0,190.0,4497728.0,142,0
2023-02-25,-,All The Beauty And The Bloodshed,1822.0,15.0,477828.0,95,0
2023-02-25,-,Whitney Houston I Wanna Dance With Somebody,1617.0,28.0,23697807.0,65,0
2023-02-26,1,Ant-Man and the Wasp: Quantumania,9006061.0,4345.0,167079387.0,10,0
2023-02-26,2,Cocaine Bear,5657780.0,3534.0,23260790.0,3,0
2023-02-26,3,Jesus Revolution,4156734.0,2475.0,15882067.0,3,0
2023-02-26,4,Avatar: The Way of Water,1450775.0,2495.0,665544119.0,73,0
2023-02-26,5,Puss in Boots: The Last Wish,1247400.0,2840.0,173430325.0,68,0
2023-02-26,6,Magic Mike’s Last Dance,731325.0,2918.0,23136191.0,17,0
2023-02-26,7,80 for Brady,593970.0,2397.0,36518690.0,24,0
2023-02-26,8,Knock at the Cabin,468425.0,2115.0,33904100.0,24,0
2023-02-26,9,Missing,269554.0,1006.0,31427739.0,38,0
2023-02-26,10,A Man Called Otto,238207.0,1118.0,62283028.0,59,0
2023-02-26,11,Titanic (25th Anniversary),212034.0,953.0,673852088.0,9201,0
2023-02-26,12,Marlowe,162023.0,2281.0,4011466.0,12,0
2023-02-26,13,M3GAN,145035.0,738.0,94529205.0,52,0
2023-02-26,-,Mummies,131375.0,225.0,422183.0,3,0
2023-02-26,-,Emily,124977.0,579.0,493378.0,10,0
2023-02-26,-,Pathaan,62247.0,182.0,17173447.0,33,0
2023-02-26,-,The Amazing Maurice,62190.0,310.0,3623240.0,24,0
2023-02-26,-,Violent Night,55385.0,61.0,49979285.0,87,0
2023-02-26,-,Selfiee,52117.0,308.0,195979.0,3,0
2023-02-26,-,Women Talking,51908.0,227.0,4774274.0,66,0
2023-02-26,-,Close,40133.0,233.0,864936.0,87,0
2023-02-26,-,Everything Everywhere All At Once,34567.0,309.0,73021078.0,339,0
2023-02-26,-,The Whale,28241.0,211.0,16778993.0,80,0
2023-02-26,-,Plane,26073.0,199.0,32074227.0,45,0
2023-02-26,-,Of an Age,19020.0,289.0,525430.0,10,0
2023-02-26,-,Black Panther: Wakanda Forever,15948.0,230.0,453786760.0,108,0
2023-02-26,-,The Quiet Girl,14339.0,6.0,59149.0,73,0
2023-02-26,-,TÁR,8515.0,236.0,6605160.0,143,0
2023-02-26,-,The Fabelmans,8360.0,316.0,17173920.0,108,0
2023-02-26,-,My Happy Ending,8083.0,126.0,26572.0,3,0
2023-02-26,-,Juniper,7973.0,77.0,23332.0,3,0
2023-02-26,-,Aftersun,7913.0,15.0,1603161.0,129,0
2023-02-26,-,Linoleum,7749.0,13.0,20718.0,3,0
2023-02-26,-,The Banshees of Inisherin,7545.0,235.0,10424878.0,129,0
2023-02-26,-,iMordecai,7482.0,32.0,72090.0,17,0
2023-02-26,-,Triangle of Sadness,5582.0,190.0,4503310.0,143,0
2023-02-26,-,All The Beauty And The Bloodshed,3248.0,15.0,481076.0,96,0
2023-02-26,-,Whitney Houston I Wanna Dance With Somebody,1014.0,28.0,23698821.0,66,0
2023-02-27,1,Ant-Man and the Wasp: Quantumania,1721699.0,4345.0,168801086.0,11,0
2023-02-27,2,Cocaine Bear,1652600.0,3534.0,24913390.0,4,0
2023-02-27,3,Jesus Revolution,1386314.0,2475.0,17268381.0,4,0
2023-02-27,4,Avatar: The Way of Water,340677.0,2495.0,665884796.0,74,0
2023-02-27,5,Puss in Boots: The Last Wish,217175.0,2840.0,173647500.0,69,0
2023-02-27,6,Magic Mike’s Last Dance,211501.0,2918.0,23347692.0,18,0
2023-02-27,7,80 for Brady,189491.0,2397.0,36708181.0,25,0
2023-02-27,8,Knock at the Cabin,140575.0,2115.0,34044675.0,25,0
2023-02-27,9,A Man Called Otto,69208.0,1118.0,62352236.0,60,0
2023-02-27,10,Titanic (25th Anniversary),60201.0,953.0,673912289.0,9202,0
2023-02-27,11,Missing,60145.0,1006.0,31487884.0,39,0
2023-02-27,12,Marlowe,56086.0,2281.0,4067552.0,13,0
2023-02-27,13,Emily,42364.0,579.0,535742.0,11,0
2023-02-27,-,M3GAN,32705.0,738.0,94561910.0,53,0
2023-02-27,-,Women Talking,21967.0,227.0,4796241.0,67,0
2023-02-27,-,Close,18863.0,233.0,883799.0,88,0
2023-02-27,-,Mummies,14814.0,225.0,436997.0,4,0
2023-02-27,-,Selfiee,14541.0,308.0,210520.0,4,0
2023-02-27,-,Everything Everywhere All At Once,12456.0,309.0,73033534.0,340,0
2023-02-27,-,Pathaan,11137.0,124.0,17184584.0,34,0
2023-02-27,-,The Whale,10319.0,211.0,16789312.0,81,0
2023-02-27,-,Plane,8996.0,199.0,32083223.0,46,0
2023-02-27,-,The Amazing Maurice,7846.0,310.0,3631086.0,25,0
2023-02-27,-,Of an Age,7040.0,289.0,532470.0,11,0
2023-02-27,-,TÁR,4995.0,236.0,6610155.0,144,0
2023-02-27,-,The Fabelmans,4370.0,316.0,17178290.0,109,0
2023-02-27,-,Black Panther: Wakanda Forever,4293.0,230.0,453791053.0,109,0
2023-02-27,-,The Quiet Girl,4221.0,6.0,63370.0,74,0
2023-02-27,-,My Happy Ending,4095.0,126.0,30667.0,4,0
2023-02-27,-,iMordecai,3620.0,32.0,75710.0,18,0
2023-02-27,-,The Banshees of Inisherin,3374.0,235.0,10428252.0,130,0
2023-02-27,-,Juniper,3314.0,77.0,26646.0,4,0
2023-02-27,-,Aftersun,2987.0,15.0,1606148.0,130,0
2023-02-27,-,Triangle of Sadness,1932.0,190.0,4505242.0,144,0
2023-02-27,-,Violent Night,1390.0,61.0,49980675.0,88,0
2023-02-27,-,Linoleum,1370.0,13.0,22088.0,4,0
